state_fips,state_abbr,zcta,cd
19,IA,50569,4
19,IA,50570,4
19,IA,50571,4
19,IA,50573,4
19,IA,50574,4
19,IA,50575,4
19,IA,50576,4
19,IA,50577,4
19,IA,50578,4
19,IA,50579,4
19,IA,50581,4
19,IA,50582,4
19,IA,50583,4
19,IA,50585,4
19,IA,50586,4
19,IA,50588,4
19,IA,50590,4
19,IA,50591,4
19,IA,50593,4
19,IA,50594,4
19,IA,50595,4
19,IA,50597,4
19,IA,50598,4
19,IA,50599,4
19,IA,50601,4
19,IA,50602,4
19,IA,50603,1
19,IA,50603,4
19,IA,50604,4
19,IA,50605,4
19,IA,50606,1
19,IA,50607,1
19,IA,50609,1
19,IA,50609,4
19,IA,50611,4
19,IA,50612,1
19,IA,50613,1
19,IA,50613,4
19,IA,50616,4
19,IA,50619,4
19,IA,50620,4
19,IA,50621,1
19,IA,50621,4
19,IA,50622,1
19,IA,50624,4
19,IA,50625,4
19,IA,50626,1
19,IA,50627,4
19,IA,50628,1
19,IA,50629,1
19,IA,50630,1
19,IA,50630,4
19,IA,50632,1
19,IA,50633,4
19,IA,50634,1
19,IA,50635,1
19,IA,50636,4
19,IA,50638,4
19,IA,50641,1
19,IA,50642,4
19,IA,50643,1
19,IA,50643,4
19,IA,50644,1
19,IA,50645,1
19,IA,50645,4
19,IA,50647,1
19,IA,50648,1
19,IA,50650,1
19,IA,50651,1
19,IA,50652,1
19,IA,50653,4
19,IA,50654,1
19,IA,50655,1
19,IA,50658,4
19,IA,50659,4
19,IA,50660,4
19,IA,50662,1
19,IA,50664,1
19,IA,50665,4
19,IA,50666,1
19,IA,50666,4
19,IA,50667,1
19,IA,50668,1
19,IA,50669,1
19,IA,50669,4
19,IA,50670,1
19,IA,50670,4
19,IA,50671,1
19,IA,50672,4
19,IA,50673,4
19,IA,50674,1
19,IA,50674,4
19,IA,50675,1
19,IA,50676,1
19,IA,50677,1
19,IA,50680,4
19,IA,50681,1
19,IA,50682,1
19,IA,50701,1
19,IA,50702,1
19,IA,50703,1
19,IA,50707,1
19,IA,50801,3
19,IA,50830,3
19,IA,50833,3
19,IA,50835,3
19,IA,50836,3
19,IA,50837,3
19,IA,50839,3
19,IA,50840,3
19,IA,50841,3
19,IA,50842,3
19,IA,50843,3
19,IA,50845,3
19,IA,50846,3
19,IA,50847,3
19,IA,50848,3
19,IA,50849,3
19,IA,50851,3
19,IA,50853,3
19,IA,50854,3
19,IA,50857,3
19,IA,50858,3
19,IA,50859,3
19,IA,50860,3
19,IA,50861,3
19,IA,50862,3
19,IA,50863,3
19,IA,50864,3
19,IA,51001,4
19,IA,51002,4
19,IA,51003,4
19,IA,51004,4
19,IA,51005,4
19,IA,51006,4
19,IA,51007,4
19,IA,51008,4
19,IA,51009,4
19,IA,51010,4
19,IA,51011,4
19,IA,51012,4
19,IA,51014,4
19,IA,51016,4
19,IA,51018,4
19,IA,51019,4
19,IA,51020,4
19,IA,51022,4
19,IA,51023,4
19,IA,51024,4
19,IA,51025,4
19,IA,51026,4
19,IA,51027,4
19,IA,51028,4
19,IA,51029,4
19,IA,51030,4
19,IA,51031,4
19,IA,51033,4
19,IA,51034,4
19,IA,51035,4
19,IA,51036,4
19,IA,51037,4
19,IA,51038,4
19,IA,51039,4
19,IA,51040,4
19,IA,51041,4
19,IA,51044,4
19,IA,51046,4
19,IA,51047,4
19,IA,51048,4
19,IA,51049,4
19,IA,51050,4
19,IA,51051,4
19,IA,51052,4
19,IA,51053,4
19,IA,51054,4
19,IA,51055,4
19,IA,51056,4
19,IA,51058,4
19,IA,51060,4
19,IA,51061,4
19,IA,51062,4
19,IA,51063,4
19,IA,51101,4
19,IA,51103,4
19,IA,51104,4
19,IA,51105,4
19,IA,51106,4
19,IA,51108,4
19,IA,51109,4
19,IA,51111,4
19,IA,51201,4
19,IA,51230,4
19,IA,51231,4
19,IA,51232,4
19,IA,51234,4
19,IA,51235,4
19,IA,51237,4
19,IA,51238,4
19,IA,51239,4
19,IA,51240,4
19,IA,51241,4
19,IA,51242,4
19,IA,51243,4
19,IA,51244,4
19,IA,51245,4
19,IA,51246,4
19,IA,51247,4
19,IA,51248,4
19,IA,51249,4
19,IA,51250,4
19,IA,51301,4
19,IA,51331,4
19,IA,51333,4
19,IA,51334,4
19,IA,51338,4
19,IA,51341,4
19,IA,51342,4
19,IA,51343,4
19,IA,51345,4
19,IA,51346,4
19,IA,51347,4
19,IA,51350,4
19,IA,51351,4
19,IA,51354,4
19,IA,51355,4
19,IA,51357,4
19,IA,51358,4
19,IA,51360,4
19,IA,51363,4
19,IA,51364,4
19,IA,51365,4
19,IA,51366,4
19,IA,51401,4
19,IA,51430,4
19,IA,51431,4
19,IA,51433,4
19,IA,51436,4
19,IA,51439,4
19,IA,51440,4
19,IA,51441,4
19,IA,51442,4
19,IA,51443,4
19,IA,51444,4
19,IA,51445,4
19,IA,51446,4
19,IA,51447,4
19,IA,51448,4
19,IA,51449,4
19,IA,51450,4
19,IA,51451,4
19,IA,51453,4
19,IA,51454,4
19,IA,51455,4
19,IA,51458,4
19,IA,51459,4
19,IA,51461,4
19,IA,51462,4
19,IA,51463,4
19,IA,51465,4
19,IA,51466,4
19,IA,51467,4
19,IA,51501,3
19,IA,51503,3
19,IA,51510,3
19,IA,51520,4
19,IA,51521,3
19,IA,51521,4
19,IA,51523,4
19,IA,51525,3
19,IA,51526,3
19,IA,51527,4
19,IA,51528,4
19,IA,51529,4
19,IA,51530,4
19,IA,51531,4
19,IA,51532,3
19,IA,51533,3
19,IA,51534,3
19,IA,51535,3
19,IA,51536,3
19,IA,51537,4
19,IA,51540,3
19,IA,51541,3
19,IA,51542,3
19,IA,51543,4
19,IA,51544,3
19,IA,51545,4
19,IA,51546,4
19,IA,51548,3
19,IA,51549,3
19,IA,51550,4
19,IA,51551,3
19,IA,51552,3
19,IA,51552,4
19,IA,51553,3
19,IA,51554,3
19,IA,51555,3
19,IA,51555,4
19,IA,51556,4
19,IA,51557,4
19,IA,51558,4
19,IA,51559,3
19,IA,51559,4
19,IA,51560,3
19,IA,51561,3
19,IA,51562,4
19,IA,51563,4
19,IA,51564,4
19,IA,51565,4
19,IA,51566,3
19,IA,51570,3
19,IA,51570,4
19,IA,51571,3
19,IA,51572,4
19,IA,51573,3
19,IA,51575,3
19,IA,51576,3
19,IA,51577,3
19,IA,51577,4
19,IA,51578,4
19,IA,51579,4
19,IA,51601,3
19,IA,51630,3
19,IA,51631,3
19,IA,51632,3
19,IA,51636,3
19,IA,51637,3
19,IA,51638,3
19,IA,51639,3
19,IA,51640,3
19,IA,51645,3
19,IA,51646,3
19,IA,51647,3
19,IA,51648,3
19,IA,51649,3
19,IA,51650,3
19,IA,51652,3
19,IA,51653,3
19,IA,51654,3
19,IA,51656,3
19,IA,52001,1
19,IA,52002,1
19,IA,52003,1
19,IA,52030,1
19,IA,52031,1
19,IA,52032,1
19,IA,52033,1
19,IA,52035,1
19,IA,52037,1
19,IA,52037,2
19,IA,52038,1
19,IA,52039,1
19,IA,52040,1
19,IA,52041,1
19,IA,52042,1
19,IA,52043,1
19,IA,52044,1
19,IA,52045,1
19,IA,52046,1
19,IA,52047,1
19,IA,52048,1
19,IA,52049,1
19,IA,52050,1
19,IA,52052,1
19,IA,52053,1
19,IA,52054,1
19,IA,52057,1
19,IA,52060,1
19,IA,52060,2
19,IA,52064,1
19,IA,52064,2
19,IA,52065,1
19,IA,52066,1
19,IA,52068,1
19,IA,52069,1
19,IA,52069,2
19,IA,52070,1
19,IA,52070,2
19,IA,52072,1
19,IA,52073,1
19,IA,52074,1
19,IA,52076,1
19,IA,52077,1
19,IA,52078,1
19,IA,52079,1
19,IA,52101,1
19,IA,52132,1
19,IA,52133,1
19,IA,52134,1
19,IA,52135,1
19,IA,52136,1
19,IA,52140,1
19,IA,52141,1
19,IA,52142,1
19,IA,52144,1
19,IA,52146,1
19,IA,52147,1
19,IA,52151,1
19,IA,52154,1
19,IA,52154,4
19,IA,52155,1
19,IA,52156,1
19,IA,52157,1
19,IA,52158,1
19,IA,52159,1
19,IA,52160,1
19,IA,52161,1
19,IA,52162,1
19,IA,52163,1
19,IA,52164,1
19,IA,52165,1
19,IA,52166,1
19,IA,52168,1
19,IA,52169,1
19,IA,52170,1
19,IA,52171,1
19,IA,52171,4
19,IA,52172,1
19,IA,52175,1
19,IA,52201,2
19,IA,52202,1
19,IA,52203,1
19,IA,52203,2
19,IA,52205,1
19,IA,52206,1
19,IA,52207,1
19,IA,52207,2
19,IA,52208,1
19,IA,52209,1
19,IA,52210,1
19,IA,52211,1
19,IA,52212,1
19,IA,52213,1
19,IA,52214,1
19,IA,52215,1
19,IA,52216,1
19,IA,52216,2
19,IA,52217,1
19,IA,52218,1
19,IA,52219,1
19,IA,52220,1
19,IA,52221,1
19,IA,52222,1
19,IA,52223,1
19,IA,52224,1
19,IA,52225,1
19,IA,52227,1
19,IA,52228,1
19,IA,52228,2
19,IA,52229,1
19,IA,52231,2
19,IA,52232,1
19,IA,52233,1
19,IA,52235,2
19,IA,52236,1
19,IA,52237,1
19,IA,52240,2
19,IA,52241,2
19,IA,52242,2
19,IA,52245,2
19,IA,52246,2
19,IA,52247,2
19,IA,52248,2
19,IA,52249,1
19,IA,52251,1
19,IA,52253,1
19,IA,52253,2
19,IA,52254,2
19,IA,52255,2
19,IA,52257,1
19,IA,52301,1
19,IA,52302,1
19,IA,52305,1
19,IA,52306,1
19,IA,52306,2
19,IA,52307,1
19,IA,52308,1
19,IA,52309,1
19,IA,52310,1
19,IA,52312,1
19,IA,52313,1
19,IA,52314,1
19,IA,52315,1
19,IA,52316,1
19,IA,52316,2
19,IA,52317,2
19,IA,52318,1
19,IA,52320,1
19,IA,52320,2
19,IA,52321,1
19,IA,52322,2
19,IA,52323,1
19,IA,52323,2
19,IA,52324,1
19,IA,52325,1
19,IA,52325,2
19,IA,52326,1
19,IA,52327,2
19,IA,52328,1
19,IA,52329,1
19,IA,52330,1
19,IA,52332,1
19,IA,52333,2
19,IA,52334,1
19,IA,52335,2
19,IA,52336,1
19,IA,52337,2
19,IA,52338,1
19,IA,52338,2
19,IA,52339,1
19,IA,52340,2
19,IA,52341,1
19,IA,52342,1
19,IA,52345,1
19,IA,52346,1
19,IA,52347,1
19,IA,52348,1
19,IA,52349,1
19,IA,52351,1
19,IA,52352,1
19,IA,52353,2
19,IA,52354,1
19,IA,52355,1
19,IA,52355,2
19,IA,52356,1
19,IA,52356,2
19,IA,52358,2
19,IA,52359,2
19,IA,52361,1
19,IA,52362,1
19,IA,52401,1
19,IA,52402,1
19,IA,52403,1
19,IA,52404,1
19,IA,52404,2
19,IA,52405,1
19,IA,52411,1
19,IA,52501,2
19,IA,52530,2
19,IA,52531,2
19,IA,52533,2
19,IA,52534,2
19,IA,52535,2
19,IA,52536,2
19,IA,52537,2
19,IA,52540,2
19,IA,52542,2
19,IA,52543,2
19,IA,52544,2
19,IA,52548,2
19,IA,52549,2
19,IA,52550,2
19,IA,52551,2
19,IA,52552,2
19,IA,52553,2
19,IA,52554,2
19,IA,52555,2
19,IA,52556,2
19,IA,52557,2
19,IA,52560,2
19,IA,52561,2
19,IA,52563,2
19,IA,52565,2
19,IA,52566,2
19,IA,52567,2
19,IA,52569,2
19,IA,52570,2
19,IA,52571,2
19,IA,52572,2
19,IA,52573,2
19,IA,52574,2
19,IA,52576,2
19,IA,52577,2
19,IA,52580,2
19,IA,52581,2
19,IA,52583,2
19,IA,52584,2
19,IA,52585,2
19,IA,52586,2
19,IA,52588,2
19,IA,52590,2
19,IA,52591,2
19,IA,52593,2
19,IA,52594,2
19,IA,52595,2
19,IA,52601,2
19,IA,52619,2
19,IA,52620,2
19,IA,52621,2
19,IA,52623,2
19,IA,52624,2
19,IA,52625,2
19,IA,52626,2
19,IA,52627,2
19,IA,52630,2
19,IA,52632,2
19,IA,52635,2
19,IA,52637,2
19,IA,52638,2
19,IA,52639,2
19,IA,52640,2
19,IA,52641,2
19,IA,52644,2
19,IA,52645,2
19,IA,52646,2
19,IA,52647,2
19,IA,52649,2
19,IA,52650,2
19,IA,52651,2
19,IA,52653,2
19,IA,52654,2
19,IA,52655,2
19,IA,52656,2
19,IA,52657,2
19,IA,52658,2
19,IA,52659,2
19,IA,52660,2
19,IA,52701,2
19,IA,52720,2
19,IA,52721,2
19,IA,52722,2
19,IA,52726,2
19,IA,52727,2
19,IA,52728,2
19,IA,52729,2
19,IA,52730,2
19,IA,52731,1
19,IA,52731,2
19,IA,52732,2
19,IA,52737,2
19,IA,52738,2
19,IA,52739,2
19,IA,52742,2
19,IA,52745,2
19,IA,52746,2
19,IA,52747,2
19,IA,52748,2
19,IA,52749,2
19,IA,52750,2
19,IA,52751,2
19,IA,52752,2
19,IA,52753,2
19,IA,52754,2
19,IA,52755,2
19,IA,52756,2
19,IA,52757,2
19,IA,52758,2
19,IA,52760,2
19,IA,52761,2
19,IA,52765,2
19,IA,52766,2
19,IA,52767,2
19,IA,52768,2
19,IA,52769,2
19,IA,52772,2
19,IA,52773,2
19,IA,52774,2
19,IA,52776,2
19,IA,52777,2
19,IA,52778,2
19,IA,52801,2
19,IA,52802,2
19,IA,52803,2
19,IA,52804,2
19,IA,52806,2
19,IA,52807,2
19,IA,56027,4
20,KS,66002,2
20,KS,66006,2
20,KS,66007,2
20,KS,66008,2
20,KS,66010,2
20,KS,66012,2
20,KS,66012,3
20,KS,66013,3
20,KS,66014,2
20,KS,66015,2
20,KS,66016,2
20,KS,66017,2
20,KS,66018,3
20,KS,66019,3
20,KS,66020,2
20,KS,66021,2
20,KS,66021,3
20,KS,66023,2
20,KS,66024,2
20,KS,66025,2
20,KS,66025,3
20,KS,66026,2
20,KS,66027,2
20,KS,66030,3
20,KS,66031,3
20,KS,66032,2
20,KS,66033,2
20,KS,66035,2
20,KS,66039,2
20,KS,66040,2
20,KS,66041,2
20,KS,66042,2
20,KS,66043,2
20,KS,66044,2
20,KS,66045,2
20,KS,66046,2
20,KS,66047,2
20,KS,66048,2
20,KS,66049,2
20,KS,66050,2
20,KS,66052,2
20,KS,66053,2
20,KS,66053,3
20,KS,66054,2
20,KS,66056,2
20,KS,66058,2
20,KS,66060,2
20,KS,66061,3
20,KS,66062,3
20,KS,66064,2
20,KS,66066,2
20,KS,66067,2
20,KS,66070,2
20,KS,66071,2
20,KS,66071,3
20,KS,66072,2
20,KS,66073,2
20,KS,66075,2
20,KS,66076,2
20,KS,66078,2
20,KS,66079,2
20,KS,66080,2
20,KS,66083,2
20,KS,66083,3
20,KS,66085,3
20,KS,66086,2
20,KS,66087,2
20,KS,66088,2
20,KS,66090,2
20,KS,66091,2
20,KS,66092,2
20,KS,66093,2
20,KS,66094,2
20,KS,66095,2
20,KS,66097,2
20,KS,66101,3
20,KS,66102,3
20,KS,66103,3
20,KS,66104,3
20,KS,66105,3
20,KS,66106,3
20,KS,66109,2
20,KS,66109,3
20,KS,66111,3
20,KS,66112,3
20,KS,66115,3
20,KS,66118,3
20,KS,66202,3
20,KS,66203,3
20,KS,66204,3
20,KS,66205,3
20,KS,66206,3
20,KS,66207,3
20,KS,66208,3
20,KS,66209,3
20,KS,66210,3
20,KS,66211,3
20,KS,66212,3
20,KS,66213,3
20,KS,66214,3
20,KS,66215,3
20,KS,66216,3
20,KS,66217,3
20,KS,66218,3
20,KS,66219,3
20,KS,66220,3
20,KS,66221,3
20,KS,66223,3
20,KS,66224,3
20,KS,66226,3
20,KS,66227,3
20,KS,66401,1
20,KS,66402,2
20,KS,66403,1
20,KS,66403,2
20,KS,66404,2
20,KS,66406,1
20,KS,66406,2
20,KS,66407,1
20,KS,66408,2
20,KS,66409,2
20,KS,66411,1
20,KS,66411,2
20,KS,66412,1
20,KS,66412,2
20,KS,66413,1
20,KS,66413,2
20,KS,66414,2
20,KS,66415,2
20,KS,66416,2
20,KS,66417,2
20,KS,66418,2
20,KS,66419,2
20,KS,66422,1
20,KS,66422,2
20,KS,66423,1
20,KS,66424,2
20,KS,66425,2
20,KS,66427,1
20,KS,66427,2
20,KS,66428,2
20,KS,66429,2
20,KS,66431,1
20,KS,66431,2
20,KS,66432,1
20,KS,66432,2
20,KS,66434,2
20,KS,66436,2
20,KS,66438,1
20,KS,66438,2
20,KS,66439,2
20,KS,66440,2
20,KS,66441,1
20,KS,66442,1
20,KS,66449,1
20,KS,66451,2
20,KS,66501,1
20,KS,66502,1
20,KS,66503,1
20,KS,66506,1
20,KS,66507,1
20,KS,66508,1
20,KS,66508,2
20,KS,66509,2
20,KS,66510,2
20,KS,66512,2
20,KS,66514,1
20,KS,66515,2
20,KS,66516,2
20,KS,66517,1
20,KS,66518,1
20,KS,66520,1
20,KS,66521,1
20,KS,66521,2
20,KS,66522,2
20,KS,66523,1
20,KS,66523,2
20,KS,66524,2
20,KS,66526,1
20,KS,66527,2
20,KS,66528,2
20,KS,66531,1
20,KS,66532,2
20,KS,66533,2
20,KS,66534,2
20,KS,66535,1
20,KS,66536,1
20,KS,66536,2
20,KS,66537,2
20,KS,66538,2
20,KS,66539,2
20,KS,66540,2
20,KS,66541,1
20,KS,66541,2
20,KS,66542,2
20,KS,66543,2
20,KS,66544,2
20,KS,66546,2
20,KS,66547,1
20,KS,66548,1
20,KS,66548,2
20,KS,66549,1
20,KS,66550,2
20,KS,66552,2
20,KS,66554,1
20,KS,66603,2
20,KS,66604,2
20,KS,66605,2
20,KS,66606,2
20,KS,66607,2
20,KS,66608,2
20,KS,66609,2
20,KS,66610,2
20,KS,66611,2
20,KS,66612,2
20,KS,66614,1
20,KS,66614,2
20,KS,66615,1
20,KS,66615,2
20,KS,66616,2
20,KS,66617,2
20,KS,66618,2
20,KS,66619,2
20,KS,66621,2
20,KS,66622,2
20,KS,66701,2
20,KS,66710,2
20,KS,66711,2
20,KS,66712,2
20,KS,66713,2
20,KS,66714,2
20,KS,66716,2
20,KS,66717,2
20,KS,66720,2
20,KS,66724,2
20,KS,66725,2
20,KS,66728,2
20,KS,66732,2
20,KS,66733,2
20,KS,66734,2
20,KS,66735,2
20,KS,66736,2
20,KS,66736,4
20,KS,66738,2
20,KS,66739,2
20,KS,66740,2
20,KS,66741,2
20,KS,66743,2
20,KS,66746,2
20,KS,66748,2
20,KS,66749,2
20,KS,66751,2
20,KS,66753,2
20,KS,66754,2
20,KS,66755,2
20,KS,66756,2
20,KS,66757,2
20,KS,66758,2
20,KS,66760,2
20,KS,66761,2
20,KS,66762,2
20,KS,66763,2
20,KS,66767,2
20,KS,66769,2
20,KS,66770,2
20,KS,66771,2
20,KS,66772,2
20,KS,66773,2
20,KS,66775,2
20,KS,66776,2
20,KS,66777,2
20,KS,66777,4
20,KS,66778,2
20,KS,66779,2
20,KS,66780,2
20,KS,66781,2
20,KS,66782,2
20,KS,66783,2
20,KS,66801,1
20,KS,66830,1
20,KS,66833,1
20,KS,66834,1
20,KS,66835,1
20,KS,66838,1
20,KS,66839,2
20,KS,66840,1
20,KS,66840,4
20,KS,66842,4
20,KS,66843,1
20,KS,66845,1
20,KS,66846,1
20,KS,66849,1
20,KS,66850,1
20,KS,66851,1
20,KS,66852,2
20,KS,66852,4
20,KS,66853,4
20,KS,66854,1
20,KS,66854,2
20,KS,66856,2
20,KS,66857,2
20,KS,66858,1
20,KS,66859,1
20,KS,66860,1
20,KS,66860,4
20,KS,66861,1
20,KS,66862,1
20,KS,66863,4
20,KS,66864,1
20,KS,66864,2
20,KS,66865,1
20,KS,66866,1
20,KS,66866,4
20,KS,66868,1
20,KS,66868,2
20,KS,66869,1
20,KS,66870,4
20,KS,66871,2
20,KS,66872,1
20,KS,66873,1
20,KS,66901,1
20,KS,66930,1
20,KS,66932,1
20,KS,66933,1
20,KS,66935,1
20,KS,66936,1
20,KS,66937,1
20,KS,66938,1
20,KS,66939,1
20,KS,66940,1
20,KS,66941,1
20,KS,66942,1
20,KS,66943,1
20,KS,66944,1
20,KS,66945,1
20,KS,66946,1
20,KS,66948,1
20,KS,66949,1
20,KS,66951,1
20,KS,66952,1
20,KS,66953,1
20,KS,66955,1
20,KS,66956,1
20,KS,66958,1
20,KS,66959,1
20,KS,66960,1
20,KS,66962,1
20,KS,66963,1
20,KS,66964,1
20,KS,66966,1
20,KS,66967,1
20,KS,66968,1
20,KS,66970,1
20,KS,67001,4
20,KS,67002,4
20,KS,67003,4
20,KS,67004,4
20,KS,67005,4
20,KS,67008,4
20,KS,67009,4
20,KS,67010,4
20,KS,67012,4
20,KS,67013,4
20,KS,67016,4
20,KS,67017,4
20,KS,67018,4
20,KS,67019,4
20,KS,67020,1
20,KS,67020,4
20,KS,67021,4
20,KS,67022,4
20,KS,67023,4
20,KS,67024,4
20,KS,67025,1
20,KS,67025,4
20,KS,67026,4
20,KS,67028,4
20,KS,67029,4
20,KS,67030,4
20,KS,67031,4
20,KS,67035,1
20,KS,67035,4
20,KS,67036,4
20,KS,67037,4
20,KS,67038,4
20,KS,67039,4
20,KS,67041,4
20,KS,67042,4
20,KS,67045,4
20,KS,67047,2
20,KS,67047,4
20,KS,67049,4
20,KS,67050,4
20,KS,67051,4
20,KS,67052,4
20,KS,67053,1
20,KS,67054,4
20,KS,67055,4
20,KS,67056,4
20,KS,67057,4
20,KS,67058,4
20,KS,67059,4
20,KS,67060,4
20,KS,67061,4
20,KS,67062,1
20,KS,67062,4
20,KS,67063,1
20,KS,67065,4
20,KS,67066,4
20,KS,67067,4
20,KS,67068,1
20,KS,67068,4
20,KS,67070,4
20,KS,67071,4
20,KS,67072,4
20,KS,67073,1
20,KS,67074,4
20,KS,67101,4
20,KS,67103,4
20,KS,67104,4
20,KS,67105,4
20,KS,67106,4
20,KS,67107,1
20,KS,67107,4
20,KS,67108,1
20,KS,67108,4
20,KS,67109,4
20,KS,67110,4
20,KS,67111,4
20,KS,67112,4
20,KS,67114,1
20,KS,67114,4
20,KS,67117,4
20,KS,67118,4
20,KS,67119,4
20,KS,67120,4
20,KS,67122,4
20,KS,67123,4
20,KS,67124,4
20,KS,67127,1
20,KS,67127,4
20,KS,67131,4
20,KS,67132,4
20,KS,67133,4
20,KS,67134,4
20,KS,67135,4
20,KS,67137,4
20,KS,67138,4
20,KS,67140,4
20,KS,67142,4
20,KS,67143,4
20,KS,67144,4
20,KS,67146,4
20,KS,67147,4
20,KS,67149,4
20,KS,67150,4
20,KS,67151,1
20,KS,67151,4
20,KS,67152,4
20,KS,67154,4
20,KS,67155,4
20,KS,67156,4
20,KS,67159,4
20,KS,67202,4
20,KS,67203,4
20,KS,67204,4
20,KS,67205,4
20,KS,67206,4
20,KS,67207,4
20,KS,67208,4
20,KS,67209,4
20,KS,67210,4
20,KS,67211,4
20,KS,67212,4
20,KS,67213,4
20,KS,67214,4
20,KS,67215,4
20,KS,67216,4
20,KS,67217,4
20,KS,67218,4
20,KS,67219,4
20,KS,67220,4
20,KS,67223,4
20,KS,67226,4
20,KS,67227,4
20,KS,67228,4
20,KS,67230,4
20,KS,67232,4
20,KS,67235,4
20,KS,67260,4
20,KS,67301,2
20,KS,67330,2
20,KS,67332,2
20,KS,67333,2
20,KS,67334,4
20,KS,67335,2
20,KS,67336,2
20,KS,67337,2
20,KS,67340,2
20,KS,67341,2
20,KS,67342,2
20,KS,67344,2
20,KS,67344,4
20,KS,67345,4
20,KS,67346,4
20,KS,67347,2
20,KS,67347,4
20,KS,67349,4
20,KS,67351,2
20,KS,67352,4
20,KS,67353,4
20,KS,67354,2
20,KS,67355,4
20,KS,67356,2
20,KS,67357,2
20,KS,67360,4
20,KS,67361,4
20,KS,67363,2
20,KS,67364,2
20,KS,67401,1
20,KS,67410,1
20,KS,67416,1
20,KS,67417,1
20,KS,67418,1
20,KS,67420,1
20,KS,67422,1
20,KS,67423,1
20,KS,67425,1
20,KS,67427,1
20,KS,67428,1
20,KS,67430,1
20,KS,67431,1
20,KS,67432,1
20,KS,67436,1
20,KS,67437,1
20,KS,67438,1
20,KS,67439,1
20,KS,67441,1
20,KS,67442,1
20,KS,67443,1
20,KS,67444,1
20,KS,67445,1
20,KS,67446,1
20,KS,67447,1
20,KS,67448,1
20,KS,67449,1
20,KS,67450,1
20,KS,67451,1
20,KS,67452,1
20,KS,67454,1
20,KS,67455,1
20,KS,67456,1
20,KS,67457,1
20,KS,67458,1
20,KS,67459,1
20,KS,67460,1
20,KS,67464,1
20,KS,67466,1
20,KS,67467,1
20,KS,67468,1
20,KS,67470,1
20,KS,67473,1
20,KS,67474,1
20,KS,67475,1
20,KS,67478,1
20,KS,67480,1
20,KS,67481,1
20,KS,67482,1
20,KS,67483,1
20,KS,67484,1
20,KS,67485,1
20,KS,67487,1
20,KS,67490,1
20,KS,67491,1
20,KS,67492,1
20,KS,67501,1
20,KS,67502,1
20,KS,67505,1
20,KS,67510,1
20,KS,67511,1
20,KS,67512,1
20,KS,67513,1
20,KS,67514,1
20,KS,67515,1
20,KS,67516,1
20,KS,67518,1
20,KS,67519,1
20,KS,67519,4
20,KS,67520,1
20,KS,67521,1
20,KS,67522,1
20,KS,67522,4
20,KS,67523,1
20,KS,67523,4
20,KS,67524,1
20,KS,67525,1
20,KS,67526,1
20,KS,67526,4
20,KS,67529,1
20,KS,67529,4
20,KS,67530,1
20,KS,67530,4
20,KS,67543,1
20,KS,67544,1
20,KS,67545,4
20,KS,67546,1
20,KS,67547,1
20,KS,67547,4
20,KS,67548,1
20,KS,67550,1
20,KS,67550,4
20,KS,67552,4
20,KS,67553,1
20,KS,67554,1
20,KS,67556,1
20,KS,67557,1
20,KS,67557,4
20,KS,67559,1
20,KS,67560,1
20,KS,67561,1
20,KS,67563,1
20,KS,67563,4
20,KS,67564,1
20,KS,67565,1
20,KS,67566,1
20,KS,67567,1
20,KS,67567,4
20,KS,67568,1
20,KS,67570,1
20,KS,67570,4
20,KS,67572,1
20,KS,67573,1
20,KS,67574,1
20,KS,67574,4
20,KS,67575,1
20,KS,67576,4
20,KS,67578,4
20,KS,67579,1
20,KS,67581,1
20,KS,67583,1
20,KS,67583,4
20,KS,67584,1
20,KS,67601,1
20,KS,67621,1
20,KS,67622,1
20,KS,67623,1
20,KS,67625,1
20,KS,67626,1
20,KS,67628,1
20,KS,67629,1
20,KS,67631,1
20,KS,67632,1
20,KS,67634,1
20,KS,67635,1
20,KS,67637,1
20,KS,67638,1
20,KS,67639,1
20,KS,67640,1
20,KS,67642,1
20,KS,67643,1
20,KS,67644,1
20,KS,67645,1
20,KS,67646,1
20,KS,67647,1
20,KS,67648,1
20,KS,67649,1
20,KS,67650,1
20,KS,67651,1
20,KS,67653,1
20,KS,67654,1
20,KS,67656,1
20,KS,67657,1
20,KS,67658,1
20,KS,67659,1
20,KS,67660,1
20,KS,67661,1
20,KS,67663,1
20,KS,67664,1
20,KS,67665,1
20,KS,67667,1
20,KS,67669,1
20,KS,67671,1
20,KS,67672,1
20,KS,67673,1
20,KS,67674,1
20,KS,67675,1
20,KS,67701,1
20,KS,67730,1
20,KS,67731,1
20,KS,67732,1
20,KS,67733,1
20,KS,67734,1
20,KS,67735,1
20,KS,67736,1
20,KS,67737,1
20,KS,67738,1
20,KS,67739,1
20,KS,67740,1
20,KS,67741,1
20,KS,67743,1
20,KS,67744,1
20,KS,67745,1
20,KS,67747,1
20,KS,67748,1
20,KS,67749,1
20,KS,67751,1
20,KS,67752,1
20,KS,67753,1
20,KS,67756,1
20,KS,67757,1
20,KS,67758,1
20,KS,67761,1
20,KS,67762,1
20,KS,67764,1
20,KS,67801,1
20,KS,67831,1
20,KS,67834,1
20,KS,67835,1
20,KS,67836,1
20,KS,67837,1
20,KS,67838,1
20,KS,67839,1
20,KS,67840,1
20,KS,67841,1
20,KS,67842,1
20,KS,67843,1
20,KS,67844,1
20,KS,67846,1
20,KS,67849,1
20,KS,67850,1
20,KS,67851,1
